,game,away,home,away-score,home-score,date,attendance,winner
4240,401227582,NYY,TB,3.0,1.0,2021-05-11,"5,441",NYY
4244,401227598,OAK,BOS,4.0,1.0,2021-05-12,"9,272",OAK
4245,401227603,TOR,ATL,4.0,1.0,2021-05-12,"21,171",TOR
4246,401227591,BAL,NYM,1.0,7.0,2021-05-12,"8,035",NYM
4247,401227597,NYY,TB,1.0,0.0,2021-05-12,"5,668",NYY
4252,401227610,OAK,BOS,1.0,8.0,2021-05-13,"9,301",BOS
4253,401227609,NYY,TB,1.0,9.0,2021-05-13,"6,229",TB
4254,401227615,TOR,ATL,8.0,4.0,2021-05-13,"21,653",TOR
4258,401227626,PHI,TOR,5.0,1.0,2021-05-14,"1,171",PHI
4259,401227623,NYY,BAL,5.0,4.0,2021-05-14,"10,809",NYY
4260,401227616,LAA,BOS,3.0,4.0,2021-05-14,"9,284",BOS
4261,401227624,NYM,TB,2.0,3.0,2021-05-14,"7,123",TB
4266,401227638,NYY,BAL,8.0,2.0,2021-05-15,"10,767",NYY
4267,401227641,PHI,TOR,0.0,4.0,2021-05-15,"1,397",TOR
4268,401227631,LAA,BOS,0.0,9.0,2021-05-15,"9,374",BOS
4269,401227639,NYM,TB,5.0,12.0,2021-05-15,"7,536",TB
4274,401227654,NYM,TB,1.0,7.0,2021-05-16,"7,355",TB
4275,401227656,PHI,TOR,8.0,10.0,2021-05-16,"1,107",TOR
4276,401227653,NYY,BAL,6.0,10.0,2021-05-16,"11,070",BAL
4279,401227646,LAA,BOS,6.0,5.0,2021-05-16,"9,316",LAA
4282,401227666,NYY,TEX,2.0,5.0,2021-05-18,"28,040",TEX
4283,401227683,TB,BAL,13.0,6.0,2021-05-18,"5,429",TB
4284,401227671,BOS,TOR,0.0,8.0,2021-05-18,"1,566",TOR
4288,401227679,NYY,TEX,7.0,4.0,2021-05-19,"26,522",NYY
4289,401227698,TB,BAL,9.0,7.0,2021-05-19,"6,581",TB
4290,401227686,BOS,TOR,7.0,3.0,2021-05-19,"1,581",BOS
4294,401227701,BOS,TOR,8.0,7.0,2021-05-20,"1,562",BOS
4295,401227704,NYY,TEX,2.0,0.0,2021-05-20,"27,581",NYY
4296,401227707,TB,BAL,10.0,1.0,2021-05-20,"6,916",TB
4297,401227694,NYY,TEX,2.0,0.0,2021-05-20,"31,689",NYY
4302,401227712,CHW,NYY,1.0,2.0,2021-05-21,"14,011",NYY
4303,401227710,BAL,WSH,2.0,4.0,2021-05-21,"14,369",WSH
4304,401227711,BOS,PHI,11.0,3.0,2021-05-21,"15,279",BOS
4307,401227723,TB,TOR,9.0,7.0,2021-05-21,"1,437",TB
4310,401227725,BAL,WSH,9.0,12.0,2021-05-22,"15,440",WSH
4311,401227726,BOS,PHI,4.0,3.0,2021-05-22,"15,424",BOS
4312,401227738,TB,TOR,3.0,1.0,2021-05-22,"1,514",TB
4314,401227727,CHW,NYY,0.0,7.0,2021-05-22,"14,665",NYY
4318,401227753,TB,TOR,6.0,4.0,2021-05-23,"1,496",TB
4319,401227742,CHW,NYY,4.0,5.0,2021-05-23,"14,007",NYY
4321,401227740,BAL,WSH,5.0,6.0,2021-05-23,"14,618",WSH
4323,401227741,BOS,PHI,2.0,6.0,2021-05-23,"15,360",PHI
4326,401227761,TB,TOR,14.0,8.0,2021-05-24,"1,641",TB
4327,401227754,BAL,MIN,3.0,8.0,2021-05-24,"8,530",MIN
4330,401227763,BAL,MIN,4.0,7.0,2021-05-25,"9,969",MIN
4331,401227776,TOR,NYY,6.0,2.0,2021-05-25,"12,025",TOR
4332,401227762,ATL,BOS,3.0,1.0,2021-05-25,"9,357",ATL
4334,401227768,KC,TB,2.0,1.0,2021-05-25,"4,946",KC
4338,401227777,ATL,BOS,5.0,9.0,2021-05-26,"9,197",BOS
4339,401227778,BAL,MIN,2.0,3.0,2021-05-26,"10,574",MIN
4341,401227783,KC,TB,1.0,2.0,2021-05-26,"4,973",TB
4344,401227804,TOR,NYY,3.0,5.0,2021-05-27,"14,056",NYY
4345,401330913,TOR,NYY,2.0,0.0,2021-05-27,,TOR
4346,401227798,KC,TB,2.0,7.0,2021-05-27,"5,519",TB
4350,401227813,NYY,DET,2.0,3.0,2021-05-28,"8,000",DET
4351,401227818,TOR,CLE,11.0,2.0,2021-05-28,"9,198",TOR
4352,401227811,MIA,BOS,2.0,5.0,2021-05-28,"9,005",BOS
4353,401227793,BAL,CHW,1.0,5.0,2021-05-28,"9,671",CHW
4358,401227828,PHI,TB,3.0,5.0,2021-05-29,"7,316",TB
4359,401331675,BAL,CHW,1.0,3.0,2021-05-29,"20,029",CHW
4360,401227821,BAL,CHW,4.0,7.0,2021-05-29,,CHW
4363,401227825,MIA,BOS,1.0,3.0,2021-05-29,"25,089",BOS
4364,401227827,NYY,DET,1.0,6.0,2021-05-29,"8,000",DET
4368,401227836,BAL,CHW,1.0,3.0,2021-05-30,"21,067",CHW
4369,401227842,NYY,DET,2.0,6.0,2021-05-30,"8,000",DET
4370,401331686,TOR,CLE,5.0,6.0,2021-05-30,"11,690",CLE
4371,401227843,PHI,TB,2.0,6.0,2021-05-30,"7,479",TB
4373,401227848,TOR,CLE,4.0,1.0,2021-05-30,,TOR
4378,401227853,MIN,BAL,3.0,2.0,2021-05-31,"11,010",MIN
4379,401227860,TB,NYY,3.0,1.0,2021-05-31,"17,008",TB
4382,401227850,BOS,HOU,2.0,11.0,2021-05-31,"28,543",HOU
4384,401227866,MIA,TOR,1.0,5.0,2021-06-01,"5,321",TOR
4385,401227867,MIN,BAL,4.0,7.0,2021-06-01,"5,337",BAL
4386,401227874,TB,NYY,3.0,5.0,2021-06-01,"12,537",NYY
4390,401227880,MIN,BAL,3.0,6.0,2021-06-02,"5,945",BAL
4391,401227863,BOS,HOU,1.0,5.0,2021-06-02,"23,449",HOU
4393,401227886,TB,NYY,3.0,4.0,2021-06-02,"13,824",NYY
4394,401227879,MIA,TOR,5.0,6.0,2021-06-02,"5,385",TOR
4398,401227890,BOS,HOU,5.0,1.0,2021-06-03,"24,853",BOS
4399,401227898,TB,NYY,9.0,2.0,2021-06-03,"12,614",TB
4400,401227877,BOS,HOU,1.0,2.0,2021-06-03,"22,664",HOU
4404,401227905,CLE,BAL,1.0,3.0,2021-06-04,"12,009",BAL
4405,401227907,HOU,TOR,13.0,1.0,2021-06-04,"5,510",HOU
4407,401227902,BOS,NYY,5.0,2.0,2021-06-04,"18,040",BOS
4410,401227914,TB,TEX,4.0,5.0,2021-06-05,"30,635",TEX
4411,401227922,HOU,TOR,2.0,6.0,2021-06-05,"5,327",TOR
4412,401227917,BOS,NYY,7.0,3.0,2021-06-05,"20,019",BOS
4413,401227920,CLE,BAL,10.0,4.0,2021-06-05,"9,969",CLE
4417,401227929,TB,TEX,3.0,0.0,2021-06-05,"27,237",TB
4420,401227935,CLE,BAL,5.0,18.0,2021-06-06,"9,423",BAL
4421,401227937,HOU,TOR,6.0,3.0,2021-06-06,"5,404",HOU
4422,401227944,TB,TEX,7.0,1.0,2021-06-06,"26,442",TB
4423,401227932,BOS,NYY,6.0,5.0,2021-06-06,"19,103",BOS
4428,401331792,MIA,BOS,3.0,5.0,2021-06-07,"25,374",BOS
4430,401227962,WSH,TB,1.0,3.0,2021-06-08,"7,173",TB
4431,401227958,NYM,BAL,3.0,10.0,2021-06-08,"9,431",BAL
4432,401227953,HOU,BOS,7.0,1.0,2021-06-08,"23,604",HOU
4436,401227968,HOU,BOS,8.0,3.0,2021-06-09,"21,007",HOU
4437,401227973,NYM,BAL,14.0,1.0,2021-06-09,"9,584",NYM
4438,401227961,TOR,CHW,1.0,6.0,2021-06-09,"12,761",CHW
4441,401227957,NYY,MIN,8.0,4.0,2021-06-09,"17,949",NYY
4443,401227977,WSH,TB,9.0,7.0,2021-06-09,"7,616",WSH
4446,401227980,HOU,BOS,8.0,12.0,2021-06-10,"23,378",BOS
4447,401227976,TOR,CHW,6.0,2.0,2021-06-10,"14,438",TOR
4448,401227972,NYY,MIN,9.0,6.0,2021-06-10,"17,078",NYY
4452,401228001,TOR,BOS,5.0,6.0,2021-06-11,"25,257",BOS
4453,401227984,NYY,MIN,5.0,7.0,2021-06-11,"17,728",MIN
4454,401227990,BAL,TB,2.0,4.0,2021-06-11,"6,211",TB
4458,401227987,TOR,CHW,2.0,5.0,2021-06-11,"16,903",CHW
4460,401228004,BAL,TB,4.0,5.0,2021-06-12,"9,225",TB
4462,401228016,TOR,BOS,7.0,2.0,2021-06-12,"24,024",TOR
4463,401228009,NYY,PHI,7.0,8.0,2021-06-12,"38,450",PHI
4466,401228031,TOR,BOS,18.0,4.0,2021-06-13,"22,595",TOR
4467,401228019,BAL,TB,1.0,7.0,2021-06-13,"9,101",TB
4470,401228024,NYY,PHI,0.0,7.0,2021-06-13,"38,512",PHI
4472,401228034,BAL,CLE,3.0,4.0,2021-06-14,"11,181",CLE
4473,401228044,TOR,BOS,1.0,2.0,2021-06-14,"20,070",BOS
4476,401228043,TB,CHW,5.0,2.0,2021-06-15,"18,024",TB
4477,401228054,NYY,TOR,6.0,5.0,2021-06-15,"7,145",NYY
4479,401228048,BOS,ATL,10.0,8.0,2021-06-15,"36,638",BOS
4481,401228047,BAL,CLE,2.0,7.0,2021-06-15,"12,025",CLE
4484,401228058,TB,CHW,0.0,3.0,2021-06-16,"19,259",CHW
4485,401228069,NYY,TOR,3.0,2.0,2021-06-16,"7,271",NYY
4486,401228062,BAL,CLE,7.0,8.0,2021-06-16,"12,825",CLE
4488,401228073,TB,CHW,7.0,8.0,2021-06-16,"20,098",CHW
4490,401228063,BOS,ATL,10.0,8.0,2021-06-16,"39,847",BOS
4494,401228082,NYY,TOR,8.0,4.0,2021-06-17,"7,288",NYY
4496,401228076,BAL,CLE,3.0,10.0,2021-06-17,"15,121",CLE
4498,401228084,TB,SEA,5.0,6.0,2021-06-18,"9,092",SEA
4499,401228095,OAK,NYY,5.0,3.0,2021-06-18,"24,037",OAK
4501,401228099,TOR,BAL,1.0,7.0,2021-06-18,"13,284",BAL
4504,401228114,TOR,BAL,10.0,7.0,2021-06-19,"10,721",TOR
4505,401228100,BOS,KC,7.0,1.0,2021-06-19,"24,568",BOS
4506,401228110,OAK,NYY,5.0,7.0,2021-06-19,"23,985",NYY
4507,401228098,TB,SEA,1.0,5.0,2021-06-19,"12,654",SEA
4511,401228085,BOS,KC,3.0,5.0,2021-06-19,"29,870",KC
4514,401228113,TB,SEA,5.0,6.0,2021-06-20,"14,772",SEA
4515,401228125,OAK,NYY,1.0,2.0,2021-06-20,"27,807",NYY
4516,401228129,TOR,BAL,7.0,4.0,2021-06-20,"14,917",TOR
4517,401228128,TB,SEA,2.0,6.0,2021-06-20,"18,172",SEA
4518,401228115,BOS,KC,3.0,7.0,2021-06-20,"20,726",KC
4524,401228133,HOU,BAL,10.0,2.0,2021-06-21,"7,414",HOU
4526,401228150,TOR,MIA,2.0,1.0,2021-06-22,"6,291",TOR
4527,401228138,BOS,TB,9.0,5.0,2021-06-22,"12,994",BOS
4528,401228144,KC,NYY,6.0,5.0,2021-06-22,"21,130",KC
4529,401228143,HOU,BAL,3.0,1.0,2021-06-22,"8,510",HOU
4534,401228156,HOU,BAL,13.0,0.0,2021-06-23,"10,013",HOU
4536,401228157,KC,NYY,5.0,6.0,2021-06-23,"25,032",NYY
4538,401228153,BOS,TB,2.0,8.0,2021-06-23,"9,088",TB
4539,401228163,TOR,MIA,3.0,1.0,2021-06-23,"6,164",TOR
4542,401228171,KC,NYY,1.0,8.0,2021-06-24,"21,350",NYY
4543,401228166,BAL,TOR,0.0,9.0,2021-06-24,"6,264",TOR
4544,401228167,BOS,TB,0.0,1.0,2021-06-24,"10,961",TB
4548,401228175,LAA,TB,3.0,4.0,2021-06-25,"7,909",TB
4550,401228184,NYY,BOS,3.0,5.0,2021-06-25,"36,869",BOS
4551,401228178,BAL,TOR,6.0,5.0,2021-06-25,"7,844",BAL
4554,401228190,LAA,TB,3.0,13.0,2021-06-26,"16,699",TB
4555,401228199,NYY,BOS,2.0,4.0,2021-06-26,"36,857",BOS
4557,401228193,BAL,TOR,4.0,12.0,2021-06-26,"5,913",TOR
4560,401228214,NYY,BOS,2.0,9.0,2021-06-27,"34,504",BOS
4561,401228205,LAA,TB,6.0,4.0,2021-06-27,"12,764",LAA
4562,401228208,BAL,TOR,2.0,5.0,2021-06-27,"6,044",TOR
4566,401228220,LAA,NYY,5.0,3.0,2021-06-28,"25,054",LAA
4567,401228225,KC,BOS,5.0,6.0,2021-06-28,"22,766",BOS
4570,401228222,BAL,HOU,9.0,7.0,2021-06-29,"24,419",BAL
4571,401228229,LAA,NYY,5.0,11.0,2021-06-29,"23,152",NYY
4572,401228234,KC,BOS,6.0,7.0,2021-06-29,"25,180",BOS
4573,401228240,SEA,TOR,3.0,9.0,2021-06-29,"6,736",TOR
4574,401228242,TB,WSH,3.0,4.0,2021-06-29,"17,117",WSH
4580,401228255,SEA,TOR,9.0,7.0,2021-06-30,"6,632",SEA
4581,401228231,BAL,HOU,13.0,3.0,2021-06-30,"30,346",BAL
4582,401228244,LAA,NYY,11.0,8.0,2021-06-30,"30,714",LAA
4585,401228249,KC,BOS,2.0,6.0,2021-06-30,"24,616",BOS
4587,401228256,TB,WSH,6.0,15.0,2021-06-30,"15,552",WSH
4590,401228246,BAL,HOU,5.0,2.0,2021-07-01,"28,124",BAL
4591,401228260,KC,BOS,1.0,15.0,2021-07-01,"27,913",BOS
4593,401228267,SEA,TOR,7.0,2.0,2021-07-01,"5,456",SEA
4596,401228284,TB,TOR,1.0,11.0,2021-07-02,"10,011",TOR
4598,401228299,TB,TOR,3.0,6.0,2021-07-03,"9,189",TOR
4599,401228295,NYM,NYY,8.0,3.0,2021-07-03,"40,047",NYM
4600,401228271,BAL,LAA,7.0,8.0,2021-07-03,"23,561",LAA
4601,401228287,BOS,OAK,6.0,7.0,2021-07-03,"16,297",OAK
4602,401228272,BOS,OAK,3.0,2.0,2021-07-03,"32,304",BOS
4608,401228314,TB,TOR,5.0,1.0,2021-07-04,"7,537",TB
4609,401228302,BOS,OAK,1.0,0.0,2021-07-04,"13,070",BOS
4610,401228301,BAL,LAA,5.0,6.0,2021-07-04,"18,955",LAA
4611,401343977,NYM,NYY,10.0,5.0,2021-07-04,"42,714",NYM
4612,401228286,BAL,LAA,1.0,4.0,2021-07-04,"28,160",LAA
4615,401343904,NYM,NYY,2.0,4.0,2021-07-04,"42,107",NYY
4620,401228320,CLE,TB,8.0,9.0,2021-07-05,"8,832",TB
4622,401228317,BOS,LAA,5.0,4.0,2021-07-06,"38,201",BOS
4623,401228340,TOR,BAL,5.0,7.0,2021-07-06,"7,388",BAL
4626,401228336,NYY,SEA,12.0,1.0,2021-07-07,"16,547",NYY
4627,401228328,BOS,LAA,3.0,5.0,2021-07-07,"28,689",LAA
4628,401344255,CLE,TB,1.0,8.0,2021-07-07,,TB
4629,401228346,CLE,TB,0.0,4.0,2021-07-07,"10,905",TB
4630,401228343,BOS,LAA,4.0,5.0,2021-07-07,"20,001",LAA
4631,401228355,TOR,BAL,10.0,2.0,2021-07-07,"7,457",TOR
4638,401228362,NYY,SEA,0.0,4.0,2021-07-08,"17,524",SEA
4639,401228351,NYY,SEA,5.0,4.0,2021-07-08,"17,205",NYY
4642,401228381,TOR,TB,1.0,7.0,2021-07-09,"8,551",TB
4643,401228371,CHW,BAL,12.0,1.0,2021-07-09,"12,077",CHW
4644,401228378,PHI,BOS,5.0,11.0,2021-07-09,"32,641",BOS
4648,401228391,NYY,HOU,1.0,0.0,2021-07-10,"41,259",NYY
4649,401228376,NYY,HOU,4.0,0.0,2021-07-10,"40,857",NYY
4650,401228396,TOR,TB,2.0,5.0,2021-07-10,"9,954",TB
4651,401228386,CHW,BAL,8.0,3.0,2021-07-10,"26,391",CHW
4652,401228393,PHI,BOS,11.0,2.0,2021-07-10,"33,202",PHI
4658,401228401,CHW,BAL,7.0,5.0,2021-07-11,"11,600",CHW
4659,401228411,TOR,TB,3.0,1.0,2021-07-11,"11,233",TOR
4660,401228406,NYY,HOU,7.0,8.0,2021-07-11,"37,928",HOU
4663,401228408,PHI,BOS,5.0,4.0,2021-07-11,"32,586",PHI
4666,401228428,TEX,TOR,2.0,10.0,2021-07-16,"10,100",TOR
4667,401228427,TB,ATL,7.0,6.0,2021-07-16,"40,485",TB
4669,401228415,BOS,NYY,4.0,0.0,2021-07-16,"40,130",BOS
4672,401228442,TB,ATL,0.0,9.0,2021-07-17,"40,868",ATL
4673,401228430,BOS,NYY,1.0,3.0,2021-07-17,"37,095",NYY
4674,401228429,BAL,KC,8.0,4.0,2021-07-17,"27,292",BAL
4675,401228414,BAL,KC,2.0,9.0,2021-07-17,"23,763",KC
4680,401228458,TEX,TOR,0.0,5.0,2021-07-18,,TOR
4681,401228445,BOS,NYY,1.0,9.0,2021-07-18,"40,309",NYY
4682,401348133,TEX,TOR,0.0,10.0,2021-07-18,"12,335",TOR
4683,401228444,BAL,KC,5.0,0.0,2021-07-18,"13,706",BAL
4684,401228457,TB,ATL,7.0,5.0,2021-07-18,"34,544",TB
4690,401228461,BOS,TOR,13.0,4.0,2021-07-19,"12,811",BOS
4691,401228460,BAL,TB,6.0,1.0,2021-07-19,"9,922",BAL
4694,401228472,BAL,TB,3.0,9.0,2021-07-20,"10,399",TB
4695,401228480,PHI,NYY,4.0,6.0,2021-07-20,"36,106",NYY
4698,401228487,BOS,TOR,7.0,4.0,2021-07-21,"14,607",BOS
4699,401228494,PHI,NYY,5.0,6.0,2021-07-21,"34,112",NYY
4701,401228486,BAL,TB,4.0,5.0,2021-07-21,"8,968",TB
4704,401228507,TB,CLE,5.0,4.0,2021-07-22,"19,338",TB
4705,401228503,NYY,BOS,4.0,5.0,2021-07-22,"34,761",BOS
4708,401228522,TOR,NYM,0.0,3.0,2021-07-23,"28,126",NYM
4709,401228523,WSH,BAL,1.0,6.0,2021-07-23,"17,022",BAL
4710,401228515,NYY,BOS,2.0,6.0,2021-07-23,"34,922",BOS
4711,401228520,TB,CLE,10.0,5.0,2021-07-23,"23,180",TB
4716,401228530,NYY,BOS,4.0,3.0,2021-07-24,"35,136",NYY
4717,401228538,WSH,BAL,3.0,5.0,2021-07-24,"30,898",BAL
4718,401228535,TB,CLE,8.0,2.0,2021-07-24,"23,324",TB
4721,401228537,TOR,NYM,10.0,3.0,2021-07-24,"29,269",TOR
4724,401228553,WSH,BAL,4.0,5.0,2021-07-25,"15,690",BAL
4725,401228550,TB,CLE,2.0,3.0,2021-07-25,"18,614",CLE
4726,401228545,NYY,BOS,4.0,5.0,2021-07-25,"32,009",BOS
4730,401228552,TOR,NYM,4.0,5.0,2021-07-25,"23,675",NYM
4732,401228560,TOR,BOS,4.0,5.0,2021-07-26,"27,142",BOS
4734,401228572,NYY,TB,4.0,3.0,2021-07-27,"12,678",NYY
4736,401228570,MIA,BAL,7.0,3.0,2021-07-27,"10,098",MIA
4738,401228590,TOR,BOS,1.0,4.0,2021-07-28,"27,783",BOS
4739,401228585,MIA,BAL,7.0,8.0,2021-07-28,"8,363",BAL
4740,401228587,NYY,TB,3.0,1.0,2021-07-28,"11,525",NYY
4741,401352053,TOR,BOS,4.0,1.0,2021-07-28,"27,410",TOR
4746,401228593,BAL,DET,2.0,6.0,2021-07-29,"15,833",DET
4747,401228601,TOR,BOS,13.0,1.0,2021-07-29,"33,191",TOR
4749,401228599,NYY,TB,0.0,14.0,2021-07-29,"14,134",TB
4752,401228604,BOS,TB,3.0,7.0,2021-07-30,"11,109",TB
4753,401228610,KC,TOR,4.0,6.0,2021-07-30,"13,446",TOR
4754,401228603,BAL,DET,4.0,3.0,2021-07-30,"18,861",BAL
4758,401228614,NYY,MIA,3.0,1.0,2021-07-30,"18,462",NYY
4760,401228619,BOS,TB,5.0,9.0,2021-07-31,"20,521",TB
4761,401228618,BAL,DET,5.0,2.0,2021-07-31,"25,132",BAL
4762,401228625,KC,TOR,0.0,4.0,2021-07-31,"13,953",TOR
4766,401228629,NYY,MIA,4.0,2.0,2021-07-31,"25,767",NYY
4768,401228640,KC,TOR,1.0,5.0,2021-08-01,"14,427",TOR
4769,401228644,NYY,MIA,3.0,1.0,2021-08-01,"20,758",NYY
4770,401228633,BAL,DET,2.0,6.0,2021-08-01,"17,134",DET
4772,401228634,BOS,TB,2.0,3.0,2021-08-01,"17,816",TB
4776,401228650,CLE,TOR,5.0,2.0,2021-08-02,"14,653",CLE
4777,401228649,BAL,NYY,7.0,1.0,2021-08-02,"28,879",BAL
4778,401228654,SEA,TB,8.0,2.0,2021-08-02,"5,855",SEA
4782,401228658,BAL,NYY,1.0,13.0,2021-08-03,"30,815",NYY
4783,401228661,CLE,TOR,2.0,7.0,2021-08-03,"14,270",TOR
4784,401228659,BOS,DET,2.0,4.0,2021-08-03,"15,724",DET
4785,401228669,SEA,TB,4.0,2.0,2021-08-03,"10,071",SEA
4790,401228674,BOS,DET,4.0,1.0,2021-08-04,"16,633",BOS
4791,401228676,CLE,TOR,6.0,8.0,2021-08-04,"14,410",TOR
4792,401228673,BAL,NYY,3.0,10.0,2021-08-04,"30,055",NYY
4793,401228684,SEA,TB,3.0,4.0,2021-08-04,"9,701",TB
4798,401228690,CLE,TOR,0.0,3.0,2021-08-05,"14,289",TOR
4799,401228696,SEA,NYY,3.0,5.0,2021-08-05,"33,211",NYY
4800,401228688,BOS,DET,1.0,8.0,2021-08-05,"19,144",DET
4804,401228710,TB,BAL,10.0,6.0,2021-08-06,"11,320",TB
4805,401228700,BOS,TOR,4.0,12.0,2021-08-06,"14,719",TOR
4807,401228708,SEA,NYY,2.0,3.0,2021-08-06,"43,180",NYY
4810,401228715,BOS,TOR,0.0,1.0,2021-08-07,"14,768",TOR
4811,401228723,SEA,NYY,4.0,5.0,2021-08-07,"35,165",NYY
4813,401348934,BOS,TOR,2.0,1.0,2021-08-07,"12,659",BOS
4816,401228725,TB,BAL,12.0,3.0,2021-08-07,"18,545",TB
4818,401228740,TB,BAL,9.0,6.0,2021-08-08,"10,576",TB
4819,401228738,SEA,NYY,2.0,0.0,2021-08-08,"35,437",SEA
4821,401228730,BOS,TOR,8.0,9.0,2021-08-08,"14,766",TOR
4824,401228758,TB,BOS,8.0,4.0,2021-08-10,"28,356",TB
4825,401228751,DET,BAL,9.0,4.0,2021-08-10,"7,124",DET
4826,401320173,LAA,TOR,6.0,3.0,2021-08-10,"3,656",LAA
4827,401228746,NYY,KC,8.0,6.0,2021-08-10,"18,477",NYY
4832,401228755,NYY,KC,4.0,8.0,2021-08-11,"18,218",KC
4833,401228770,NYY,KC,5.0,2.0,2021-08-11,"13,748",NYY
4834,401228760,TOR,LAA,4.0,0.0,2021-08-11,"14,443",TOR
4836,401228766,DET,BAL,5.0,2.0,2021-08-11,"8,990",DET
4837,401228773,TB,BOS,8.0,20.0,2021-08-11,"30,286",BOS
4842,401228775,TOR,LAA,10.0,2.0,2021-08-12,"22,620",TOR
4843,401264942,NYY,CHW,8.0,9.0,2021-08-12,"7,832",CHW
4844,401228785,TB,BOS,8.0,1.0,2021-08-12,"26,803",TB
4845,401228779,DET,BAL,6.0,4.0,2021-08-12,"8,382",DET
4850,401228790,BAL,BOS,1.0,8.0,2021-08-13,"28,022",BOS
4851,401228787,TOR,LAA,3.0,6.0,2021-08-13,"19,590",LAA
4854,401228802,TB,MIN,10.0,4.0,2021-08-14,"23,125",TB
4855,401228803,TOR,SEA,2.0,3.0,2021-08-14,"28,207",SEA
4856,401228805,BAL,BOS,2.0,16.0,2021-08-14,"33,118",BOS
4857,401228813,NYY,CHW,7.0,5.0,2021-08-14,"38,477",NYY
4858,401228817,TB,MIN,0.0,12.0,2021-08-14,"21,034",MIN
4864,401228818,TOR,SEA,3.0,9.0,2021-08-15,"26,020",SEA
4865,401228820,BAL,BOS,2.0,6.0,2021-08-15,"28,935",BOS
4866,401228828,NYY,CHW,5.0,3.0,2021-08-15,"37,696",NYY
4870,401228832,TB,MIN,4.0,5.0,2021-08-15,"22,467",MIN
4871,401228833,TOR,SEA,8.0,3.0,2021-08-15,"22,679",TOR
4874,401343034,LAA,NYY,1.0,2.0,2021-08-16,"37,010",NYY
4875,401228835,BAL,TB,2.0,9.0,2021-08-16,"5,460",TB
4878,401347957,BOS,NYY,3.0,5.0,2021-08-17,"39,078",NYY
4879,401228845,BOS,NYY,0.0,2.0,2021-08-17,"35,237",NYY
4880,401228856,TOR,WSH,6.0,12.0,2021-08-17,"20,060",WSH
4881,401228844,BAL,TB,0.0,10.0,2021-08-17,"4,795",TB
4886,401228860,BOS,NYY,2.0,5.0,2021-08-18,"39,166",NYY
4887,401228859,BAL,TB,4.0,8.0,2021-08-18,"6,673",TB
4889,401228871,TOR,WSH,5.0,8.0,2021-08-18,"18,336",WSH
4892,401228877,MIN,NYY,5.0,7.0,2021-08-19,"30,019",NYY
4893,401228873,BAL,TB,2.0,7.0,2021-08-19,"5,826",TB
4896,401228890,MIN,NYY,2.0,10.0,2021-08-20,"39,124",NYY
4897,401228885,ATL,BAL,3.0,0.0,2021-08-20,"13,583",ATL
4898,401228896,TEX,BOS,0.0,6.0,2021-08-20,"30,012",BOS
4899,401228886,CHW,TB,7.0,5.0,2021-08-20,"13,178",CHW
4900,401228887,DET,TOR,4.0,1.0,2021-08-20,"14,649",DET
4906,401228905,MIN,NYY,1.0,7.0,2021-08-21,"35,247",NYY
4907,401228901,CHW,TB,4.0,8.0,2021-08-21,"22,275",TB
4908,401228902,DET,TOR,0.0,3.0,2021-08-21,"14,887",TOR
4910,401228900,ATL,BAL,5.0,4.0,2021-08-21,"15,774",ATL
4911,401228911,TEX,BOS,10.0,1.0,2021-08-21,"32,495",TEX
4916,401228917,DET,TOR,5.0,3.0,2021-08-22,"14,865",DET
4917,401228915,ATL,BAL,3.0,1.0,2021-08-22,"11,180",ATL
4918,401228916,CHW,TB,0.0,9.0,2021-08-22,"16,696",TB
4922,401361178,TEX,BOS,4.0,8.0,2021-08-23,"27,652",BOS
4923,401228929,CHW,TOR,1.0,2.0,2021-08-23,"14,640",TOR
4924,401228932,NYY,ATL,5.0,1.0,2021-08-23,"39,176",NYY
4928,401228942,MIN,BOS,9.0,11.0,2021-08-24,"27,986",BOS
4929,401228943,NYY,ATL,5.0,4.0,2021-08-24,"37,426",NYY
4930,401228934,LAA,BAL,14.0,8.0,2021-08-24,"8,781",LAA
4931,401228946,TB,PHI,3.0,1.0,2021-08-24,"23,402",TB
4932,401228936,CHW,TOR,5.0,2.0,2021-08-24,"14,553",CHW
4938,401228949,LAA,BAL,6.0,10.0,2021-08-25,"15,867",BAL
4939,401228957,MIN,BOS,9.0,6.0,2021-08-25,"28,923",MIN
4940,401228951,CHW,TOR,1.0,3.0,2021-08-25,"14,276",TOR
4941,401228959,TB,PHI,7.0,4.0,2021-08-25,"25,552",TB
4946,401228968,MIN,BOS,2.0,12.0,2021-08-26,"33,746",BOS
4947,401228964,CHW,TOR,10.0,7.0,2021-08-26,"14,958",CHW
4949,401228962,LAA,BAL,1.0,13.0,2021-08-26,"10,211",BAL
4952,401228969,NYY,OAK,7.0,6.0,2021-08-27,"8,147",NYY
4953,401228986,TB,BAL,6.0,3.0,2021-08-27,"7,155",TB
4954,401228987,TOR,DET,1.0,2.0,2021-08-27,"17,259",DET
4955,401228975,BOS,CLE,4.0,3.0,2021-08-27,"20,881",BOS
4960,401228982,NYY,OAK,8.0,2.0,2021-08-28,"22,463",NYY
4961,401229002,TOR,DET,3.0,2.0,2021-08-28,"18,783",TOR
4962,401228997,NYY,OAK,2.0,3.0,2021-08-28,"18,337",OAK
4963,401229001,TB,BAL,4.0,3.0,2021-08-28,"11,110",TB
4966,401228990,BOS,CLE,5.0,3.0,2021-08-28,"26,221",BOS
